"id";"F1";"F2";"F3";"F4";"F5";"F6";"F7";"F8";"F9";"F10";"FDR1";"FDR2";"FDR3";"FDR4";"FDR5";"FDR6";"FDR7";"FDR8";"FDR9";"FDR10"
"476";476;"LEI(H)";"STK(A)";"EVE(H)";"SOU(A)";"CRY(H)";"LIV(A)";"HUD(A)";"TOT(H)";"CHE(A)";"NEW(H)";"2";"2";"3";"3";"2";"4";"2";"4";"5";"2"
"477";477;"HUD(A)";"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"2";"2";"2";"2";"2";"4";"3";"2";"3";"2"
"478";478;"HUD(A)";"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"2";"2";"2";"2";"2";"4";"3";"2";"3";"2"
"479";479;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"480";480;"LIV(A)";"BOU(H)";"CHE(A)";"WBA(H)";"BHA(H)";"WAT(A)";"EVE(A)";"SWA(H)";"MCI(A)";"TOT(H)";"4";"2";"5";"2";"2";"2";"4";"2";"4";"4"
"481";481;"WAT(A)";"WBA(H)";"BOU(A)";"NEW(H)";"ARS(A)";"EVE(H)";"WHU(A)";"SOU(H)";"SWA(A)";"STK(H)";"2";"2";"2";"2";"4";"3";"2";"2";"2";"2"
"482";482;"SWA(H)";"BUR(A)";"SOU(H)";"MCI(A)";"MUN(A)";"CHE(H)";"NEW(A)";"WHU(H)";"TOT(A)";"EVE(H)";"2";"3";"2";"4";"4";"5";"2";"2";"5";"3"
"483";483;"EVE(H)";"BOU(A)";"LIV(H)";"WAT(A)";"CRY(H)";"CHE(A)";"STK(H)";"BUR(H)";"WBA(A)";"ARS(H)";"3";"2";"4";"2";"2";"5";"2";"1";"2";"4"
"484";484;"EVE(H)";"BOU(A)";"LIV(H)";"WAT(A)";"CRY(H)";"CHE(A)";"STK(H)";"BUR(H)";"WBA(A)";"ARS(H)";"3";"2";"4";"2";"2";"5";"2";"1";"2";"4"
"485";485;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"486";486;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"487";487;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"488";488;"HUD(A)";"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"2";"2";"2";"2";"2";"4";"3";"2";"3";"2"
"489";489;"LIV(A)";"BOU(H)";"CHE(A)";"WBA(H)";"BHA(H)";"WAT(A)";"EVE(A)";"SWA(H)";"MCI(A)";"TOT(H)";"4";"2";"5";"2";"2";"2";"4";"2";"4";"4"
"490";490;"WAT(A)";"WBA(H)";"BOU(A)";"NEW(H)";"ARS(A)";"EVE(H)";"WHU(A)";"SOU(H)";"SWA(A)";"STK(H)";"2";"2";"2";"2";"4";"3";"2";"2";"2";"2"
"491";491;"SWA(H)";"BUR(A)";"SOU(H)";"MCI(A)";"MUN(A)";"CHE(H)";"NEW(A)";"WHU(H)";"TOT(A)";"EVE(H)";"2";"3";"2";"4";"4";"5";"2";"2";"5";"3"
"492";492;"EVE(H)";"BOU(A)";"LIV(H)";"WAT(A)";"CRY(H)";"CHE(A)";"STK(H)";"BUR(H)";"WBA(A)";"ARS(H)";"3";"2";"4";"2";"2";"5";"2";"1";"2";"4"
"493";493;"EVE(H)";"BOU(A)";"LIV(H)";"WAT(A)";"CRY(H)";"CHE(A)";"STK(H)";"BUR(H)";"WBA(A)";"ARS(H)";"3";"2";"4";"2";"2";"5";"2";"1";"2";"4"
"494";494;"HUD(A)";"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"2";"2";"2";"2";"2";"4";"3";"2";"3";"2"
"495";495;"HUD(A)";"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"2";"2";"2";"2";"2";"4";"3";"2";"3";"2"
"496";496;"HUD(A)";"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"2";"2";"2";"2";"2";"4";"3";"2";"3";"2"
"497";497;"WBA(A)";"MUN(H)";"NEW(A)";"CHE(H)";"SOU(H)";"MCI(A)";"BOU(H)";"WAT(A)";"LEI(H)";"BHA(A)";"2";"4";"2";"5";"2";"4";"2";"2";"2";"2"
"498";498;"CHE(H)";"BUR(H)";"EVE(A)";"SWA(H)";"WHU(A)";"HUD(A)";"BOU(H)";"LIV(H)";"MUN(A)";"CRY(H)";"5";"1";"4";"2";"2";"2";"2";"4";"4";"2"
"499";499;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"500";500;"HUD(A)";"WAT(H)";"CRY(A)";"MUN(H)";"STK(A)";"NEW(H)";"WBA(H)";"BHA(A)";"BUR(H)";"LIV(A)";"2";"2";"2";"4";"2";"2";"2";"2";"1";"4"
"501";501;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"502";502;"EVE(H)";"BOU(A)";"LIV(H)";"WAT(A)";"CRY(H)";"CHE(A)";"STK(H)";"BUR(H)";"WBA(A)";"ARS(H)";"3";"2";"4";"2";"2";"5";"2";"1";"2";"4"
"503";503;"TOT(A)";"EVE(H)";"LEI(A)";"ARS(H)";"STK(A)";"MCI(H)";"CRY(A)";"WAT(H)";"BOU(A)";"MUN(H)";"5";"3";"3";"4";"2";"4";"2";"2";"2";"4"
"504";504;"TOT(A)";"EVE(H)";"LEI(A)";"ARS(H)";"STK(A)";"MCI(H)";"CRY(A)";"WAT(H)";"BOU(A)";"MUN(H)";"5";"3";"3";"4";"2";"4";"2";"2";"2";"4"
"505";505;"SWA(H)";"BUR(A)";"SOU(H)";"MCI(A)";"MUN(A)";"CHE(H)";"NEW(A)";"WHU(H)";"TOT(A)";"EVE(H)";"2";"3";"2";"4";"4";"5";"2";"2";"5";"3"
"506";506;"HUD(A)";"WAT(H)";"CRY(A)";"MUN(H)";"STK(A)";"NEW(H)";"WBA(H)";"BHA(A)";"BUR(H)";"LIV(A)";"2";"2";"2";"4";"2";"2";"2";"2";"1";"4"
"507";507;"STK(H)";"BHA(A)";"WHU(H)";"ARS(A)";"WAT(H)";"LEI(A)";"SOU(A)";"MCI(H)";"HUD(A)";"CHE(H)";"2";"2";"2";"4";"2";"3";"3";"4";"2";"5"
"508";508;"STK(H)";"BHA(A)";"WHU(H)";"ARS(A)";"WAT(H)";"LEI(A)";"SOU(A)";"MCI(H)";"HUD(A)";"CHE(H)";"2";"2";"2";"4";"2";"3";"3";"4";"2";"5"
"509";509;"TOT(A)";"EVE(H)";"LEI(A)";"ARS(H)";"STK(A)";"MCI(H)";"CRY(A)";"WAT(H)";"BOU(A)";"MUN(H)";"5";"3";"3";"4";"2";"4";"2";"2";"2";"4"
"510";510;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"511";511;"CHE(H)";"BUR(H)";"EVE(A)";"SWA(H)";"WHU(A)";"HUD(A)";"BOU(H)";"LIV(H)";"MUN(A)";"CRY(H)";"5";"1";"4";"2";"2";"2";"2";"4";"4";"2"
"512";512;"WBA(A)";"MUN(H)";"NEW(A)";"CHE(H)";"SOU(H)";"MCI(A)";"BOU(H)";"WAT(A)";"LEI(H)";"BHA(A)";"2";"4";"2";"5";"2";"4";"2";"2";"2";"2"
"513";513;"WBA(A)";"MUN(H)";"NEW(A)";"CHE(H)";"SOU(H)";"MCI(A)";"BOU(H)";"WAT(A)";"LEI(H)";"BHA(A)";"2";"4";"2";"5";"2";"4";"2";"2";"2";"2"
"514";514;"ARS(H)";"MCI(A)";"BUR(H)";"LEI(A)";"NEW(A)";"MUN(H)";"TOT(A)";"HUD(H)";"WHU(A)";"SOU(H)";"4";"4";"1";"3";"2";"4";"5";"1";"2";"2"
"515";515;"SWA(H)";"BUR(A)";"SOU(H)";"MCI(A)";"MUN(A)";"CHE(H)";"NEW(A)";"WHU(H)";"TOT(A)";"EVE(H)";"2";"3";"2";"4";"4";"5";"2";"2";"5";"3"
