"entry";"rank";"gw_points";"points_on_bench";"chip_played";"team_value";"in_bank";"transfers_done";"transfers_cost"
"1468107";"14695";"53";"5";"";"1006";"0";"1";"0"
"1469503";"14695";"59";"6";"";"1006";"4";"0";"0"
"1472219";"14695";"68";"10";"wildcard";"1003";"3";"0";"0"
"1478097";"14695";"66";"4";"";"1004";"10";"0";"0"
"1497066";"14695";"53";"16";"";"1006";"10";"1";"0"
"1499356";"14695";"56";"2";"";"1004";"5";"1";"0"
"1502507";"14695";"56";"9";"";"1005";"34";"1";"0"
"1505428";"14695";"48";"3";"";"1005";"0";"1";"0"
"1543314";"14695";"63";"2";"";"1001";"18";"1";"0"
"1546785";"14695";"49";"3";"freehit";"1006";"3";"0";"0"
"1547162";"14695";"53";"2";"";"1005";"0";"0";"0"
"1563669";"14695";"57";"1";"";"1002";"4";"0";"0"
"1577854";"14695";"67";"1";"";"1004";"4";"0";"0"
"1580723";"14695";"43";"2";"";"1007";"5";"0";"0"
"1589346";"14695";"73";"11";"";"1005";"5";"0";"0"
"1599494";"14695";"45";"2";"";"1006";"0";"0";"0"
"1604559";"14695";"65";"2";"";"1003";"0";"1";"0"
"1618006";"14695";"65";"8";"";"1004";"0";"1";"0"
"1634981";"14695";"63";"31";"";"1005";"5";"1";"0"
"1636049";"14695";"64";"3";"freehit";"1004";"5";"0";"0"
"1648791";"14695";"69";"16";"";"1003";"0";"0";"0"
"1652444";"14695";"54";"34";"";"1010";"4";"1";"0"
"1679331";"14695";"60";"12";"";"1005";"9";"1";"0"
"1682441";"14695";"69";"3";"";"1003";"5";"0";"0"
"1688965";"14695";"49";"0";"";"1005";"0";"0";"0"
"1698986";"14695";"67";"1";"";"1004";"25";"0";"0"
"1710994";"14695";"58";"14";"";"1006";"13";"1";"0"
"1719725";"14695";"56";"9";"";"1003";"0";"0";"0"
"1725537";"14695";"46";"18";"";"1005";"5";"0";"0"
"1744563";"14695";"48";"19";"";"1005";"0";"0";"0"
"1745978";"14695";"58";"4";"";"1005";"0";"1";"0"
"1748127";"14695";"59";"1";"";"1004";"0";"0";"0"
"1753304";"14695";"55";"5";"";"1004";"0";"0";"0"
"1754298";"14695";"40";"1";"";"1008";"10";"1";"0"
"1758240";"14695";"65";"9";"";"1005";"0";"0";"0"
"1758407";"14695";"79";"21";"3xc";"999";"5";"1";"0"
"1768037";"14695";"44";"8";"";"1006";"0";"0";"0"
"1768440";"14695";"49";"8";"";"1001";"0";"0";"0"
"1769286";"14695";"42";"3";"";"1007";"0";"0";"0"
"1791040";"14695";"55";"0";"";"1005";"0";"1";"0"
"1794155";"14695";"54";"11";"";"1007";"4";"0";"0"
"1807357";"14695";"60";"5";"wildcard";"997";"37";"0";"0"
"1810730";"14695";"61";"8";"";"1005";"29";"0";"0"
"1813587";"14695";"78";"4";"";"1000";"0";"0";"0"
"1820107";"14695";"61";"23";"";"1005";"5";"1";"0"
"1822492";"14695";"80";"10";"";"1001";"0";"0";"0"
"1834508";"14695";"38";"4";"";"1004";"9";"0";"0"
"1834866";"14695";"88";"4";"";"1000";"4";"0";"0"
"1836282";"14695";"75";"1";"wildcard";"1004";"1";"0";"0"
"1848782";"14695";"53";"1";"";"1006";"0";"0";"0"
"1860982";"14695";"56";"3";"";"1005";"9";"1";"0"
"1864894";"14695";"55";"15";"";"1005";"14";"0";"0"
"1867582";"14695";"55";"5";"";"1006";"0";"1";"0"
"1870928";"14695";"53";"16";"";"1007";"5";"0";"0"
"1877043";"14695";"75";"11";"";"1004";"5";"1";"0"
"1885359";"14695";"59";"11";"";"1007";"10";"0";"0"
"1888151";"14695";"49";"1";"";"1005";"0";"0";"0"
"1894010";"14695";"45";"7";"";"1008";"0";"0";"0"
"1905038";"14695";"53";"21";"";"1007";"5";"0";"0"
"1907665";"14695";"45";"14";"";"1005";"5";"0";"0"
"1921171";"14695";"58";"4";"";"1004";"5";"0";"0"
"1922155";"14695";"50";"11";"";"1009";"15";"0";"0"
"1942381";"14695";"38";"6";"";"1009";"0";"0";"0"
"1946177";"14695";"41";"2";"";"1007";"4";"1";"0"
"1952447";"14695";"60";"4";"";"1000";"15";"1";"0"
"1956686";"14695";"65";"5";"";"1002";"20";"1";"0"
"1967293";"14695";"42";"7";"";"1005";"0";"0";"0"
"1974283";"14695";"57";"10";"wildcard";"1006";"2";"0";"0"
"1975039";"14695";"52";"9";"freehit";"1010";"9";"0";"0"
"1978668";"14695";"67";"8";"";"1002";"5";"1";"0"
"1981780";"14695";"96";"4";"";"1001";"0";"1";"0"
"1985639";"14695";"56";"10";"";"1003";"5";"0";"0"
"1992145";"14695";"50";"8";"";"1005";"10";"1";"0"
"2007504";"14695";"53";"3";"";"1005";"9";"1";"0"
"2007926";"14695";"52";"9";"";"1007";"4";"0";"0"
"2018738";"14695";"68";"5";"";"1001";"19";"1";"0"
"2049543";"14695";"80";"8";"";"1004";"0";"0";"0"
"2062553";"14695";"75";"1";"";"1000";"9";"0";"0"
"2064602";"14695";"71";"7";"";"1001";"0";"0";"0"
"2066873";"14695";"49";"14";"";"1004";"0";"0";"0"
"2072930";"14695";"68";"7";"";"1004";"0";"0";"0"
"2086690";"14695";"63";"1";"";"1004";"3";"1";"0"
"2094298";"14695";"67";"0";"";"1005";"0";"0";"0"
"2098271";"14695";"59";"9";"";"1006";"18";"1";"0"
"2100202";"14695";"54";"8";"3xc";"1007";"10";"1";"0"
"2105927";"14695";"69";"11";"";"1004";"14";"0";"0"
"2109915";"14695";"66";"10";"";"1006";"0";"0";"0"
"2125303";"14695";"65";"18";"";"1003";"1";"1";"0"
"2135709";"14695";"50";"2";"";"1005";"0";"1";"0"
"2136829";"14695";"45";"6";"";"1007";"10";"0";"0"
"2138647";"14695";"51";"5";"";"1005";"0";"0";"0"
"2140760";"14695";"49";"3";"";"1008";"0";"0";"0"
"2164736";"14695";"87";"10";"";"1000";"5";"0";"0"
"2172470";"14695";"49";"5";"";"1003";"0";"0";"0"
"2173772";"14695";"73";"2";"";"1003";"5";"0";"0"
"2176098";"14695";"48";"6";"";"1004";"15";"0";"0"
"2185075";"14695";"63";"1";"";"1002";"0";"0";"0"
"2203838";"14695";"36";"4";"";"1009";"0";"0";"0"
"2205057";"14695";"59";"5";"";"1006";"0";"0";"0"
"2216112";"14695";"61";"2";"";"1003";"15";"0";"0"
"2225808";"14695";"72";"1";"";"1002";"5";"0";"0"
"2232417";"14695";"55";"4";"";"1006";"0";"0";"0"
"2232837";"14695";"68";"8";"";"1003";"10";"1";"0"
"2233570";"14695";"52";"3";"";"1006";"4";"0";"0"
"2239955";"14695";"64";"13";"";"1003";"15";"0";"0"
"2243433";"14695";"47";"1";"";"1008";"19";"1";"0"
"2263355";"14695";"57";"10";"";"1004";"0";"0";"0"
"2267551";"14695";"49";"12";"";"1005";"15";"0";"0"
"2272387";"14695";"69";"3";"";"1004";"5";"0";"0"
"2292435";"14695";"47";"7";"";"1003";"10";"1";"0"
"2304788";"14695";"47";"10";"";"1008";"0";"0";"0"
"2310134";"14695";"39";"10";"";"1007";"14";"1";"0"
"2314580";"14695";"58";"9";"";"1006";"10";"0";"0"
"2317603";"14695";"52";"0";"";"1004";"19";"0";"0"
"2323000";"14695";"63";"10";"";"1003";"0";"1";"0"
"2323789";"14695";"52";"8";"";"1003";"13";"1";"0"
"2360253";"14695";"75";"13";"";"1001";"10";"0";"0"
"2363894";"14695";"65";"0";"";"1004";"0";"0";"0"
"2370146";"14695";"67";"11";"";"1004";"20";"0";"0"
"2380354";"14695";"54";"4";"";"1003";"0";"1";"0"
"2381857";"14695";"59";"7";"";"1006";"0";"1";"0"
"2382219";"14695";"46";"31";"wildcard";"1006";"1";"0";"0"
"2412612";"14695";"64";"14";"wildcard";"1001";"3";"0";"0"
"2420288";"14695";"50";"17";"";"1004";"0";"0";"0"
"2434086";"14695";"62";"11";"";"1002";"0";"0";"0"
"2450952";"14695";"46";"2";"freehit";"1007";"3";"0";"0"
"2456367";"14695";"77";"0";"bboost";"1004";"10";"0";"0"
"2464711";"14695";"49";"5";"";"1007";"0";"0";"0"
"2469107";"14695";"81";"5";"";"1002";"9";"1";"0"
"2470322";"14695";"61";"5";"";"1007";"4";"0";"0"
"2481593";"14695";"60";"4";"";"1005";"0";"0";"0"
"2487368";"14695";"62";"10";"";"1004";"0";"0";"0"
"2495787";"14695";"75";"4";"";"1002";"5";"0";"0"
"2499698";"14695";"74";"10";"";"1004";"10";"0";"0"
"2501041";"14695";"78";"12";"";"1004";"5";"1";"0"
"2507891";"14695";"51";"13";"";"1003";"1";"1";"0"
"2512757";"14695";"63";"11";"";"1004";"5";"1";"0"
"2516419";"14695";"74";"16";"";"1003";"5";"0";"0"
"2547168";"14695";"48";"10";"";"1007";"14";"0";"0"
"2555068";"14695";"50";"3";"";"1007";"15";"1";"0"
"2561346";"14695";"50";"6";"";"1006";"0";"0";"0"
"2574874";"14695";"59";"11";"";"1006";"0";"0";"0"
"2582035";"14695";"67";"2";"";"1004";"0";"0";"0"
"2582887";"14695";"56";"7";"";"1002";"5";"0";"0"
"2584882";"14695";"48";"15";"";"1007";"3";"1";"0"
"2586551";"14695";"59";"2";"3xc";"1005";"0";"1";"0"
"2586892";"14695";"58";"20";"";"1003";"34";"0";"0"
"2589925";"14695";"50";"3";"";"1004";"4";"0";"0"
"2601168";"14695";"56";"21";"";"1007";"4";"1";"0"
"2601676";"14695";"46";"6";"";"1004";"9";"0";"0"
"2602194";"14695";"47";"13";"";"1005";"9";"1";"0"
"2621376";"14695";"63";"7";"freehit";"1004";"0";"0";"0"
"2629895";"14695";"44";"3";"";"1003";"0";"1";"0"
"2631125";"14695";"84";"2";"";"1002";"5";"0";"0"
"2636110";"14695";"45";"4";"";"1005";"0";"0";"0"
"2650440";"14695";"82";"11";"";"1000";"5";"0";"0"
"2661910";"14695";"51";"18";"wildcard";"1004";"0";"0";"0"
"2674063";"14695";"81";"21";"";"998";"10";"0";"0"
"2688597";"14695";"48";"8";"";"1006";"0";"1";"0"
"2701225";"14695";"66";"2";"";"1002";"4";"1";"0"
"2704439";"14695";"56";"7";"";"1005";"0";"0";"0"
"2729169";"14695";"54";"4";"";"1004";"8";"1";"0"
"2734202";"14695";"58";"16";"";"1006";"0";"1";"0"
"2734235";"14695";"47";"0";"";"1006";"0";"1";"0"
"2745979";"14695";"45";"9";"";"1006";"5";"0";"0"
"2752142";"14695";"44";"16";"";"1005";"0";"1";"0"
"2755700";"14695";"53";"17";"";"1005";"0";"1";"0"
"2766027";"14695";"51";"3";"";"1006";"5";"0";"0"
"2782891";"14695";"68";"8";"";"1006";"5";"0";"0"
"2786661";"14695";"57";"11";"";"1005";"9";"0";"0"
"2786787";"14695";"65";"5";"freehit";"1004";"2";"0";"0"
"2801092";"14695";"57";"22";"wildcard";"1007";"0";"0";"0"
"2816600";"14695";"60";"16";"";"1007";"10";"0";"0"
"2821160";"14695";"60";"3";"";"1005";"0";"1";"0"
"2827330";"14695";"51";"3";"";"1003";"8";"0";"0"
"2827424";"14695";"43";"2";"";"1005";"0";"0";"0"
"2829374";"14695";"75";"6";"";"1006";"20";"0";"0"
"2862848";"14695";"46";"3";"";"1005";"0";"1";"0"
"2864489";"14695";"49";"11";"";"1005";"9";"1";"0"
"2875836";"14695";"66";"7";"";"999";"6";"1";"0"
"2876487";"14695";"58";"2";"";"1000";"0";"1";"0"
"2876735";"14695";"60";"11";"";"1006";"4";"0";"0"
"2880439";"14695";"73";"5";"";"1003";"0";"0";"0"
"2899306";"14695";"73";"12";"";"1003";"0";"0";"0"
"2903401";"14695";"40";"7";"";"1005";"3";"1";"0"
"2910930";"14695";"76";"1";"";"1002";"5";"0";"0"
"2911097";"14695";"59";"10";"";"1001";"20";"0";"0"
"2911909";"14695";"61";"14";"";"1003";"0";"0";"0"
"2916283";"14695";"72";"0";"bboost";"1003";"0";"0";"0"
"2936083";"14695";"65";"15";"";"1004";"20";"0";"0"
"2936923";"14695";"71";"7";"";"1000";"0";"0";"0"
"2937504";"14695";"72";"4";"";"1004";"0";"1";"0"
"2944586";"14695";"86";"9";"";"1000";"0";"0";"0"
"2964549";"14695";"69";"4";"";"1002";"4";"1";"0"
"2969622";"14695";"44";"11";"wildcard";"1004";"4";"0";"0"
"2986498";"14695";"84";"2";"";"1003";"5";"0";"0"
"2989407";"14695";"51";"2";"freehit";"1007";"1";"0";"0"
"3000305";"14695";"53";"6";"";"1005";"4";"1";"0"
"3007425";"14695";"77";"3";"";"1002";"0";"1";"0"
"3017198";"14695";"43";"14";"";"1003";"9";"1";"0"
"3020339";"14695";"68";"0";"bboost";"1004";"0";"1";"0"
"3022853";"14695";"50";"11";"freehit";"1006";"3";"0";"0"
"3027591";"14695";"74";"0";"";"1002";"10";"1";"0"
"3030755";"14695";"45";"4";"";"1006";"0";"0";"0"
"3036767";"14695";"51";"19";"";"1006";"0";"0";"0"
"3046194";"14695";"68";"3";"";"1005";"0";"1";"0"
"3060231";"14695";"90";"8";"";"997";"0";"1";"0"
"3070305";"14695";"46";"9";"";"1005";"5";"0";"0"
"3073342";"14695";"45";"2";"";"1004";"24";"0";"0"
"3078125";"14695";"74";"1";"";"1005";"0";"0";"0"
"3088940";"14695";"56";"10";"";"1004";"0";"0";"0"
"3104000";"14695";"78";"20";"";"1003";"0";"0";"0"
"3107127";"14695";"85";"14";"";"999";"4";"1";"0"
"3111759";"14695";"79";"4";"";"1005";"0";"0";"0"
"3113709";"14695";"67";"4";"";"1004";"15";"0";"0"
"3122723";"14695";"69";"14";"";"1003";"0";"1";"0"
"3128200";"14695";"72";"7";"";"1000";"5";"1";"0"
"3179530";"14695";"62";"6";"";"1004";"5";"1";"0"
"3181944";"14695";"59";"16";"";"1004";"14";"0";"0"
"3186520";"14695";"72";"1";"";"1002";"5";"0";"0"
"3192767";"14695";"67";"6";"";"1002";"13";"0";"0"
"3204849";"14695";"60";"2";"";"1003";"0";"1";"0"
"3213198";"14695";"51";"11";"";"1008";"0";"0";"0"
"3222010";"14695";"62";"19";"";"1008";"8";"1";"0"
