"entry";"rank";"gw_points";"points_on_bench";"chip_played";"team_value";"in_bank";"transfers_done";"transfers_cost"
"21129";"455";"0";"0";"";"1009";"8";"2";"0"
"50645";"455";"0";"0";"";"1007";"0";"0";"0"
"59996";"455";"0";"0";"";"1008";"5";"0";"0"
"77601";"455";"0";"0";"";"1009";"4";"1";"0"
"142281";"455";"0";"0";"";"1005";"25";"0";"0"
"332523";"455";"0";"0";"";"1005";"5";"0";"0"
"454928";"455";"0";"0";"";"1008";"0";"0";"0"
"572489";"455";"0";"0";"";"1008";"3";"2";"0"
"764552";"455";"0";"0";"";"1004";"5";"0";"0"
"816280";"455";"0";"0";"";"1008";"0";"0";"0"
"901036";"455";"0";"0";"";"1006";"0";"4";"12"
"975639";"455";"0";"0";"bboost";"1010";"0";"7";"24"
"1053060";"455";"0";"0";"";"1008";"0";"0";"0"
"1058169";"455";"0";"0";"";"1006";"1";"2";"0"
"1127489";"455";"0";"0";"";"1009";"10";"1";"0"
"1229413";"455";"0";"0";"";"1005";"0";"2";"0"
"1367968";"455";"0";"0";"";"1006";"0";"0";"0"
"1455273";"455";"0";"0";"";"1009";"9";"1";"0"
"1475109";"455";"0";"0";"";"1006";"0";"0";"0"
"1480950";"455";"0";"0";"";"1007";"5";"2";"0"
"1481252";"455";"0";"0";"";"1006";"0";"1";"0"
"1510679";"455";"0";"0";"";"1009";"0";"0";"0"
"1551370";"455";"0";"0";"";"1009";"9";"3";"4"
"1889399";"455";"0";"0";"";"1007";"0";"0";"0"
"2011981";"455";"0";"0";"";"1009";"13";"2";"0"
"2028620";"455";"0";"0";"";"1007";"0";"0";"0"
"2104920";"455";"0";"0";"";"1008";"3";"1";"0"
"2204672";"455";"0";"0";"";"1011";"0";"1";"0"
"2248319";"455";"0";"0";"";"1002";"0";"0";"0"
"2265336";"455";"0";"0";"";"1007";"0";"0";"0"
"2280127";"455";"0";"0";"";"1009";"10";"1";"0"
"2393112";"455";"0";"0";"3xc";"1007";"0";"0";"0"
"2422265";"455";"0";"0";"";"1006";"0";"0";"0"
"2459748";"455";"0";"0";"";"1006";"0";"2";"0"
"2505366";"455";"0";"0";"";"1006";"1";"2";"0"
"2565163";"455";"0";"0";"";"1007";"1";"2";"0"
"2601537";"455";"0";"0";"";"1006";"0";"2";"0"
"2665818";"455";"0";"0";"";"1005";"0";"0";"0"
"2746399";"455";"0";"0";"";"1005";"0";"1";"0"
"2749527";"455";"0";"0";"";"1007";"12";"2";"0"
"2768863";"455";"0";"0";"";"1006";"0";"0";"0"
"2823526";"455";"0";"0";"";"1007";"9";"2";"0"
"2939442";"455";"0";"0";"";"1005";"5";"0";"0"
"3029414";"455";"0";"0";"";"1008";"5";"0";"0"
"3041424";"455";"0";"0";"";"1008";"9";"1";"0"
"3243822";"455";"0";"0";"freehit";"1006";"18";"0";"0"
"3333978";"455";"0";"0";"freehit";"1008";"0";"0";"0"
"3358876";"455";"0";"0";"";"1006";"0";"0";"0"
"3480896";"455";"0";"0";"bboost";"1008";"13";"2";"0"
"3570530";"455";"0";"0";"";"1006";"0";"0";"0"
"3584247";"455";"0";"0";"";"1008";"13";"2";"0"
"3717766";"455";"0";"0";"";"1006";"0";"0";"0"
"3815240";"455";"0";"0";"bboost";"1006";"0";"0";"0"
"17154";"508";"0";"0";"";"1009";"6";"1";"0"
"136695";"508";"0";"0";"";"1011";"0";"0";"0"
"165311";"508";"0";"0";"";"1008";"3";"1";"0"
"208872";"508";"0";"0";"bboost";"1005";"9";"1";"0"
"210019";"508";"0";"0";"";"1010";"4";"1";"0"
"216082";"508";"0";"0";"";"1009";"0";"1";"0"
"252317";"508";"0";"0";"";"1011";"5";"0";"0"
"254809";"508";"0";"0";"";"1008";"4";"2";"4"
"283793";"508";"0";"0";"";"1006";"0";"0";"0"
"351037";"508";"0";"0";"";"1008";"25";"1";"0"
"391992";"508";"0";"0";"";"1008";"0";"1";"0"
"423578";"508";"0";"0";"";"1012";"0";"1";"0"
"654474";"508";"0";"0";"";"1006";"5";"1";"0"
"713050";"508";"0";"0";"";"1006";"0";"1";"0"
"777604";"508";"0";"0";"wildcard";"1006";"2";"0";"0"
"789707";"508";"0";"0";"";"1004";"5";"1";"0"
"820176";"508";"0";"0";"freehit";"1006";"4";"0";"0"
"1035528";"508";"0";"0";"";"1009";"0";"1";"0"
"1067201";"508";"0";"0";"";"1008";"0";"0";"0"
"1231794";"508";"0";"0";"";"1006";"3";"1";"0"
"1352207";"508";"0";"0";"";"1006";"15";"1";"0"
"1538243";"508";"0";"0";"";"1006";"0";"0";"0"
"1657067";"508";"0";"0";"";"1010";"5";"1";"0"
"1697065";"508";"0";"0";"";"1009";"14";"1";"0"
"1876226";"508";"0";"0";"";"1004";"2";"1";"0"
"1974064";"508";"0";"0";"";"1010";"3";"3";"8"
"2010385";"508";"0";"0";"";"1009";"3";"1";"0"
"2226500";"508";"0";"0";"";"1006";"16";"1";"0"
"2249168";"508";"0";"0";"";"1005";"23";"1";"0"
"2352455";"508";"0";"0";"";"1006";"0";"1";"0"
"2517101";"508";"0";"0";"";"1010";"9";"1";"0"
"2583141";"508";"0";"0";"";"1009";"0";"1";"0"
"2672452";"508";"0";"0";"";"1006";"2";"1";"0"
"2729493";"508";"0";"0";"";"1009";"5";"1";"0"
"2755892";"508";"0";"0";"";"1007";"24";"1";"0"
"2756480";"508";"0";"0";"";"1008";"9";"1";"0"
"2756841";"508";"0";"0";"";"1005";"3";"1";"0"
"3117537";"508";"0";"0";"";"1009";"5";"0";"0"
"3314855";"508";"0";"0";"";"1006";"5";"2";"4"
"3386831";"508";"0";"0";"";"1006";"18";"1";"0"
"3460596";"508";"0";"0";"";"1007";"10";"1";"0"
"3662964";"508";"0";"0";"";"1007";"5";"1";"0"
"3690781";"508";"0";"0";"";"1008";"15";"0";"0"
"3722391";"508";"0";"0";"";"1007";"0";"0";"0"
"3754049";"508";"0";"0";"";"1009";"25";"1";"0"
"197827";"553";"0";"0";"wildcard";"1010";"7";"0";"0"
"463891";"553";"0";"0";"";"1004";"19";"1";"0"
"2172495";"553";"0";"0";"";"1008";"4";"1";"0"
"3591237";"553";"0";"0";"";"1008";"12";"2";"4"
"791988";"557";"0";"0";"freehit";"1006";"29";"0";"0"
"30324";"558";"0";"0";"";"1007";"0";"1";"0"
"121818";"558";"0";"0";"";"1008";"0";"2";"0"
"271759";"558";"0";"0";"";"1003";"0";"0";"0"
"339669";"558";"0";"0";"";"1009";"0";"1";"0"
"342162";"558";"0";"0";"";"1007";"0";"1";"0"
"490110";"558";"0";"0";"";"1003";"0";"0";"0"
"655404";"558";"0";"0";"";"1006";"19";"2";"0"
"656563";"558";"0";"0";"";"1008";"0";"1";"0"
"794937";"558";"0";"0";"";"1011";"0";"2";"0"
"975152";"558";"0";"0";"bboost";"1006";"4";"2";"0"
"1061116";"558";"0";"0";"";"1009";"0";"0";"0"
"1064942";"558";"0";"0";"";"1009";"0";"0";"0"
"1065048";"558";"0";"0";"";"1010";"18";"1";"0"
"1069752";"558";"0";"0";"";"1004";"0";"0";"0"
"1091631";"558";"0";"0";"";"1005";"25";"0";"0"
"1172277";"558";"0";"0";"";"1006";"0";"11";"40"
"1178557";"558";"0";"0";"";"1010";"5";"1";"0"
"1272805";"558";"0";"0";"";"1007";"0";"1";"0"
"1366507";"558";"0";"0";"3xc";"1007";"0";"0";"0"
"1398606";"558";"0";"0";"";"1011";"3";"2";"4"
"1492925";"558";"0";"0";"";"1009";"0";"2";"0"
"1609710";"558";"0";"0";"";"1003";"8";"2";"0"
"1665216";"558";"0";"0";"";"1007";"3";"1";"0"
"1668876";"558";"0";"0";"freehit";"1008";"2";"0";"0"
"1838103";"558";"0";"0";"";"1005";"0";"0";"0"
"1853293";"558";"0";"0";"";"1008";"0";"0";"0"
"1906240";"558";"0";"0";"";"1007";"9";"1";"0"
"2066980";"558";"0";"0";"";"1006";"0";"0";"0"
"2104850";"558";"0";"0";"";"1007";"0";"0";"0"
"2108964";"558";"0";"0";"";"1005";"13";"2";"0"
"2237126";"558";"0";"0";"";"1005";"10";"0";"0"
"2261169";"558";"0";"0";"";"1009";"7";"2";"0"
"2288438";"558";"0";"0";"";"1008";"5";"0";"0"
"2340103";"558";"0";"0";"";"1008";"4";"1";"0"
"2664334";"558";"0";"0";"";"1007";"9";"1";"0"
"2755931";"558";"0";"0";"";"1003";"15";"0";"0"
"2762986";"558";"0";"0";"";"1006";"3";"2";"0"
"2787672";"558";"0";"0";"";"1009";"5";"1";"0"
"2855316";"558";"0";"0";"";"1004";"0";"0";"0"
"2922616";"558";"0";"0";"";"1006";"14";"2";"0"
"3176932";"558";"0";"0";"";"1008";"0";"0";"0"
"3197702";"558";"0";"0";"";"1006";"3";"2";"0"
"3220649";"558";"0";"0";"";"1008";"0";"0";"0"
"3244274";"558";"0";"0";"";"1006";"0";"0";"0"
"3340713";"558";"0";"0";"";"1000";"0";"1";"0"
"3343430";"558";"0";"0";"";"1005";"0";"0";"0"
"3374364";"558";"0";"0";"";"1007";"19";"2";"0"
"3417340";"558";"0";"0";"";"1006";"10";"0";"0"
"3482966";"558";"0";"0";"";"1005";"0";"0";"0"
"3627938";"558";"0";"0";"";"1008";"5";"0";"0"
"3790297";"558";"0";"0";"";"1007";"0";"1";"0"
"3808644";"558";"0";"0";"";"1008";"15";"0";"0"
"15867";"610";"0";"0";"";"1009";"10";"1";"0"
"22536";"610";"0";"0";"";"1009";"19";"2";"4"
"43223";"610";"0";"0";"";"1009";"9";"1";"0"
"46293";"610";"0";"0";"";"1006";"0";"1";"0"
"55837";"610";"0";"0";"";"1008";"0";"0";"0"
"161919";"610";"0";"0";"";"1011";"10";"1";"0"
"168345";"610";"0";"0";"";"1005";"10";"1";"0"
"200106";"610";"0";"0";"";"1007";"0";"0";"0"
"242201";"610";"0";"0";"";"1007";"0";"0";"0"
"250767";"610";"0";"0";"";"1009";"9";"1";"0"
"290513";"610";"0";"0";"bboost";"1006";"8";"2";"4"
"313209";"610";"0";"0";"";"1004";"4";"2";"4"
"378658";"610";"0";"0";"bboost";"1009";"0";"2";"4"
"493746";"610";"0";"0";"";"1005";"15";"1";"0"
"613540";"610";"0";"0";"";"1011";"10";"1";"0"
"669482";"610";"0";"0";"";"1008";"4";"0";"0"
"687478";"610";"0";"0";"";"1007";"0";"1";"0"
"748731";"610";"0";"0";"";"1008";"4";"0";"0"
"854949";"610";"0";"0";"freehit";"1009";"9";"0";"0"
"884087";"610";"0";"0";"freehit";"1012";"1";"0";"0"
"897631";"610";"0";"0";"";"1006";"0";"1";"0"
"959096";"610";"0";"0";"";"1006";"10";"0";"0"
"965615";"610";"0";"0";"";"1009";"0";"0";"0"
"968992";"610";"0";"0";"";"1010";"0";"1";"0"
"1040855";"610";"0";"0";"freehit";"1006";"0";"0";"0"
"1060811";"610";"0";"0";"";"1008";"4";"1";"0"
"1065256";"610";"0";"0";"";"1002";"1";"1";"0"
"1109479";"610";"0";"0";"";"1012";"5";"0";"0"
"1171163";"610";"0";"0";"";"1010";"0";"1";"0"
"1183107";"610";"0";"0";"";"1007";"4";"1";"0"
"1189185";"610";"0";"0";"";"1007";"8";"1";"0"
"1264087";"610";"0";"0";"";"1008";"0";"1";"0"
"1290727";"610";"0";"0";"";"1007";"0";"0";"0"
"1316812";"610";"0";"0";"";"1010";"10";"1";"0"
"1330432";"610";"0";"0";"";"1002";"0";"1";"0"
"1351353";"610";"0";"0";"";"1007";"4";"1";"0"
"1371287";"610";"0";"0";"";"1009";"8";"1";"0"
"1485396";"610";"0";"0";"";"1004";"4";"1";"0"
"1488032";"610";"0";"0";"";"1005";"2";"4";"12"
"1577650";"610";"0";"0";"";"1006";"15";"1";"0"
"1596639";"610";"0";"0";"";"1009";"4";"0";"0"
"1600821";"610";"0";"0";"";"1007";"0";"1";"0"
"1633837";"610";"0";"0";"";"1002";"0";"0";"0"
"1643333";"610";"0";"0";"";"1007";"0";"2";"4"
"1673482";"610";"0";"0";"";"1006";"5";"0";"0"
"1723602";"610";"0";"0";"";"1008";"5";"1";"0"
"1732894";"610";"0";"0";"";"1007";"0";"1";"0"
"1840384";"610";"0";"0";"wildcard";"1011";"0";"0";"0"
"1852857";"610";"0";"0";"";"1007";"0";"1";"0"
"1887882";"610";"0";"0";"";"1006";"3";"1";"0"
"1895465";"610";"0";"0";"";"1006";"0";"1";"0"
"1915736";"610";"0";"0";"";"1005";"13";"1";"0"
"2121718";"610";"0";"0";"";"1006";"10";"0";"0"
"2134306";"610";"0";"0";"";"1010";"4";"1";"0"
"2141529";"610";"0";"0";"";"1006";"0";"0";"0"
"2311232";"610";"0";"0";"";"1008";"24";"1";"0"
"2311525";"610";"0";"0";"bboost";"1008";"3";"1";"0"
"2365180";"610";"0";"0";"";"1008";"15";"1";"0"
"2445650";"610";"0";"0";"";"1006";"30";"0";"0"
"2450645";"610";"0";"0";"";"1007";"9";"1";"0"
"2524821";"610";"0";"0";"3xc";"1004";"0";"1";"0"
"2547063";"610";"0";"0";"";"1006";"9";"1";"0"
"2717930";"610";"0";"0";"";"1009";"24";"2";"4"
"2743359";"610";"0";"0";"";"1008";"15";"1";"0"
"2870889";"610";"0";"0";"";"1006";"0";"2";"4"
"3018163";"610";"0";"0";"";"1008";"13";"1";"0"
"3059969";"610";"0";"0";"";"1007";"0";"2";"4"
"3079268";"610";"0";"0";"";"1006";"0";"1";"0"
"3188764";"610";"0";"0";"";"1004";"4";"2";"4"
"3292462";"610";"0";"0";"";"1008";"15";"0";"0"
"3353979";"610";"0";"0";"";"1007";"0";"0";"0"
"3370459";"610";"0";"0";"freehit";"1008";"3";"0";"0"
"3384587";"610";"0";"0";"";"1008";"0";"1";"0"
"3394218";"610";"0";"0";"";"1005";"17";"1";"0"
"3444362";"610";"0";"0";"";"1007";"0";"1";"0"
"3577806";"610";"0";"0";"";"1004";"0";"0";"0"
"3877358";"610";"0";"0";"";"1010";"0";"1";"0"
"392116";"687";"0";"0";"";"1011";"4";"2";"4"
"403381";"687";"0";"0";"";"1007";"0";"3";"8"
"2179306";"687";"0";"0";"wildcard";"1007";"24";"0";"0"
"1172212";"690";"0";"0";"3xc";"1011";"0";"1";"0"
"1949625";"690";"0";"0";"";"1004";"0";"1";"0"
"28090";"692";"0";"0";"";"1009";"0";"1";"0"
"59067";"692";"0";"0";"";"1008";"0";"0";"0"
"116123";"692";"0";"0";"";"1005";"0";"0";"0"
"232934";"692";"0";"0";"";"1006";"19";"1";"0"
"285515";"692";"0";"0";"";"1009";"0";"0";"0"
"321926";"692";"0";"0";"";"1009";"3";"3";"4"
"424076";"692";"0";"0";"";"1007";"0";"0";"0"
"436492";"692";"0";"0";"3xc";"1005";"0";"4";"12"
"479652";"692";"0";"0";"";"1005";"4";"10";"36"
"498737";"692";"0";"0";"";"1006";"4";"2";"0"
"517360";"692";"0";"0";"";"1006";"0";"0";"0"
"537055";"692";"0";"0";"bboost";"1008";"39";"0";"0"
"541679";"692";"0";"0";"";"1005";"0";"2";"0"
"715492";"692";"0";"0";"";"1007";"1";"2";"0"
"744780";"692";"0";"0";"";"1009";"0";"2";"0"
"747831";"692";"0";"0";"";"1009";"0";"0";"0"
"774108";"692";"0";"0";"";"1005";"0";"0";"0"
"882319";"692";"0";"0";"";"1008";"0";"0";"0"
"894824";"692";"0";"0";"";"1008";"0";"0";"0"
"895508";"692";"0";"0";"";"1007";"0";"1";"0"
"916878";"692";"0";"0";"";"1010";"5";"1";"0"
"917623";"692";"0";"0";"";"1008";"0";"0";"0"
"1074834";"692";"0";"0";"";"1009";"19";"3";"4"
"1143273";"692";"0";"0";"";"1005";"0";"0";"0"
"1180399";"692";"0";"0";"";"1005";"4";"2";"0"
"1193799";"692";"0";"0";"";"1007";"0";"2";"0"
"1214772";"692";"0";"0";"";"1006";"0";"0";"0"
"1458407";"692";"0";"0";"";"1002";"20";"0";"0"
"1654057";"692";"0";"0";"";"1002";"1";"4";"8"
"1728379";"692";"0";"0";"";"1007";"0";"2";"0"
"1759039";"692";"0";"0";"";"1006";"5";"2";"0"
"1788565";"692";"0";"0";"";"1002";"12";"2";"0"
"1842053";"692";"0";"0";"";"1007";"4";"2";"0"
"1857559";"692";"0";"0";"";"1005";"2";"2";"0"
"1889878";"692";"0";"0";"";"1008";"9";"1";"0"
"1914964";"692";"0";"0";"";"1005";"40";"2";"0"
"1926897";"692";"0";"0";"";"1007";"3";"2";"0"
"1956610";"692";"0";"0";"";"1007";"14";"2";"0"
"2023781";"692";"0";"0";"";"1008";"0";"0";"0"
"2036107";"692";"0";"0";"";"1005";"10";"0";"0"
"2079715";"692";"0";"0";"3xc";"1009";"10";"2";"0"
"2085984";"692";"0";"0";"";"1006";"5";"0";"0"
"2109776";"692";"0";"0";"";"1007";"1";"2";"0"
"2140586";"692";"0";"0";"";"1009";"8";"5";"12"
"2177047";"692";"0";"0";"bboost";"1006";"0";"0";"0"
"2191812";"692";"0";"0";"";"1006";"7";"2";"0"
"2457915";"692";"0";"0";"3xc";"1005";"3";"5";"12"
"2559041";"692";"0";"0";"";"1007";"5";"0";"0"
"2613821";"692";"0";"0";"";"1004";"5";"1";"0"
"2617953";"692";"0";"0";"";"1006";"0";"0";"0"
"2793433";"692";"0";"0";"";"1008";"3";"2";"4"
"2832665";"692";"0";"0";"";"1006";"0";"0";"0"
"2913650";"692";"0";"0";"bboost";"1007";"10";"1";"0"
"2932295";"692";"0";"0";"";"1009";"10";"3";"8"
"2939659";"692";"0";"0";"";"1004";"5";"0";"0"
"2945127";"692";"0";"0";"";"1008";"8";"0";"0"
"3054768";"692";"0";"0";"";"1007";"0";"0";"0"
"3216256";"692";"0";"0";"";"1007";"0";"2";"0"
"3249507";"692";"0";"0";"";"1010";"0";"0";"0"
"3273345";"692";"0";"0";"";"1003";"3";"2";"0"
"3299718";"692";"0";"0";"";"1009";"2";"2";"0"
"3328074";"692";"0";"0";"";"1006";"1";"1";"0"
"3337548";"692";"0";"0";"";"1003";"3";"2";"0"
"3372874";"692";"0";"0";"";"1009";"12";"2";"4"
"3413055";"692";"0";"0";"";"1006";"0";"2";"0"
"3514459";"692";"0";"0";"";"1010";"0";"1";"0"
"3577610";"692";"0";"0";"";"1003";"8";"1";"0"
"3613805";"692";"0";"0";"";"1006";"0";"0";"0"
"3622240";"692";"0";"0";"";"1003";"0";"0";"0"
"3665783";"692";"0";"0";"";"1008";"0";"0";"0"
"3781662";"692";"0";"0";"";"1005";"0";"0";"0"
"3786509";"692";"0";"0";"";"1006";"3";"2";"0"
"17490";"764";"0";"0";"bboost";"1008";"5";"1";"0"
"20305";"764";"0";"0";"";"1007";"0";"1";"0"
"31566";"764";"0";"0";"";"1009";"9";"0";"0"
"122687";"764";"0";"0";"";"1010";"0";"1";"0"
"159149";"764";"0";"0";"";"1010";"0";"1";"0"
"183245";"764";"0";"0";"";"1008";"0";"1";"0"
"204039";"764";"0";"0";"";"1006";"4";"0";"0"
"229548";"764";"0";"0";"";"1007";"5";"0";"0"
"229907";"764";"0";"0";"";"1008";"15";"1";"0"
"246420";"764";"0";"0";"";"1009";"19";"1";"0"
"319113";"764";"0";"0";"";"1006";"0";"3";"8"
"452268";"764";"0";"0";"";"1009";"10";"1";"0"
"503166";"764";"0";"0";"";"1005";"10";"0";"0"
"561855";"764";"0";"0";"";"1006";"0";"1";"0"
"588843";"764";"0";"0";"";"1009";"0";"1";"0"
"593386";"764";"0";"0";"";"1007";"5";"0";"0"
"605099";"764";"0";"0";"";"1008";"15";"1";"0"
"679126";"764";"0";"0";"";"1005";"25";"0";"0"
"694609";"764";"0";"0";"";"1008";"0";"1";"0"
"794479";"764";"0";"0";"";"1007";"9";"1";"0"
"818904";"764";"0";"0";"";"1006";"8";"1";"0"
"881885";"764";"0";"0";"";"1006";"14";"1";"0"
"905831";"764";"0";"0";"";"1008";"0";"0";"0"
"937789";"764";"0";"0";"";"1008";"0";"0";"0"
"974738";"764";"0";"0";"bboost";"1010";"0";"2";"4"
"996489";"764";"0";"0";"wildcard";"1005";"2";"0";"0"
"1034163";"764";"0";"0";"";"1006";"15";"1";"0"
"1058268";"764";"0";"0";"";"1008";"0";"1";"0"
"1064359";"764";"0";"0";"";"1009";"0";"1";"0"
"1066128";"764";"0";"0";"";"1007";"0";"1";"0"
"1090694";"764";"0";"0";"";"1008";"25";"1";"0"
"1090880";"764";"0";"0";"3xc";"1005";"8";"1";"0"
"1129534";"764";"0";"0";"wildcard";"1007";"16";"0";"0"
"1192343";"764";"0";"0";"";"1009";"0";"0";"0"
"1212195";"764";"0";"0";"";"1008";"9";"0";"0"
"1358202";"764";"0";"0";"";"1010";"5";"1";"0"
"1438366";"764";"0";"0";"";"1006";"0";"1";"0"
"1508181";"764";"0";"0";"";"1007";"0";"2";"4"
"1508341";"764";"0";"0";"";"1008";"4";"1";"0"
"1541630";"764";"0";"0";"";"1009";"24";"2";"4"
"1585889";"764";"0";"0";"";"1010";"19";"1";"0"
"1608705";"764";"0";"0";"wildcard";"1006";"3";"0";"0"
"1613975";"764";"0";"0";"";"1005";"0";"0";"0"
"1653426";"764";"0";"0";"";"1008";"4";"1";"0"
"1715744";"764";"0";"0";"";"1001";"14";"1";"0"
"1737251";"764";"0";"0";"";"1004";"5";"0";"0"
"1759916";"764";"0";"0";"";"1006";"28";"1";"0"
"1772536";"764";"0";"0";"";"1009";"5";"1";"0"
"1773043";"764";"0";"0";"";"1007";"17";"2";"4"
"1827039";"764";"0";"0";"";"1004";"5";"1";"0"
"1949979";"764";"0";"0";"";"1005";"9";"1";"0"
"1982979";"764";"0";"0";"";"1010";"0";"0";"0"
"2023612";"764";"0";"0";"";"1006";"0";"1";"0"
"2054075";"764";"0";"0";"";"1008";"25";"1";"0"
"2100102";"764";"0";"0";"";"1007";"35";"3";"8"
"2173390";"764";"0";"0";"";"1010";"0";"0";"0"
"2205779";"764";"0";"0";"";"1005";"19";"1";"0"
"2206634";"764";"0";"0";"";"1009";"5";"1";"0"
"2220211";"764";"0";"0";"";"1007";"0";"1";"0"
"2233826";"764";"0";"0";"";"1007";"0";"1";"0"
"2386913";"764";"0";"0";"";"1007";"7";"4";"12"
"2389868";"764";"0";"0";"";"1010";"0";"1";"0"
"2440014";"764";"0";"0";"";"1005";"0";"1";"0"
"2446177";"764";"0";"0";"";"1009";"19";"1";"0"
"2476532";"764";"0";"0";"";"1007";"5";"1";"0"
"2491938";"764";"0";"0";"wildcard";"1005";"2";"0";"0"
"2518068";"764";"0";"0";"";"1007";"9";"0";"0"
"2583168";"764";"0";"0";"";"1010";"4";"1";"0"
"2686631";"764";"0";"0";"";"1006";"0";"2";"4"
"2714673";"764";"0";"0";"";"1008";"4";"1";"0"
"2743808";"764";"0";"0";"";"1005";"0";"0";"0"
"2827275";"764";"0";"0";"";"1005";"32";"1";"0"
"2971927";"764";"0";"0";"";"1005";"0";"1";"0"
"2975242";"764";"0";"0";"";"1007";"14";"1";"0"
"3119914";"764";"0";"0";"";"1004";"0";"0";"0"
"3122900";"764";"0";"0";"";"1007";"9";"1";"0"
"3209500";"764";"0";"0";"";"1005";"15";"1";"0"
"3230468";"764";"0";"0";"";"1009";"0";"1";"0"
"3247086";"764";"0";"0";"";"1007";"0";"0";"0"
"3413719";"764";"0";"0";"";"1005";"0";"1";"0"
"3428014";"764";"0";"0";"";"1009";"0";"3";"8"
"3431681";"764";"0";"0";"";"1007";"5";"0";"0"
"3582026";"764";"0";"0";"";"1010";"16";"5";"16"
"3583334";"764";"0";"0";"";"1005";"10";"1";"0"
"3607847";"764";"0";"0";"";"1009";"23";"1";"0"
"3618485";"764";"0";"0";"";"1007";"0";"1";"0"
"3655798";"764";"0";"0";"";"1006";"5";"1";"0"
"3724776";"764";"0";"0";"";"1005";"13";"1";"0"
"3741539";"764";"0";"0";"";"1008";"4";"0";"0"
"3851701";"764";"0";"0";"";"1007";"4";"1";"0"
"136689";"854";"0";"0";"";"1004";"0";"2";"4"
"954613";"854";"0";"0";"";"1011";"5";"1";"0"
"1796791";"854";"0";"0";"";"1006";"2";"1";"0"
"1807938";"854";"0";"0";"";"1006";"9";"7";"24"
"2731695";"854";"0";"0";"freehit";"1006";"8";"0";"0"
"3051595";"854";"0";"0";"";"1010";"5";"1";"0"
"3507113";"854";"0";"0";"";"1007";"0";"0";"0"
"235080";"861";"0";"0";"";"1004";"22";"1";"0"
"2317164";"862";"0";"0";"";"1007";"60";"0";"0"
"5503";"863";"0";"0";"";"1011";"10";"0";"0"
"17583";"863";"0";"0";"";"1009";"0";"2";"0"
"25646";"863";"0";"0";"";"1003";"3";"11";"40"
"39873";"863";"0";"0";"";"1009";"0";"2";"0"
"84118";"863";"0";"0";"";"1008";"0";"2";"0"
"163406";"863";"0";"0";"";"1007";"3";"2";"0"
"195962";"863";"0";"0";"";"1007";"11";"2";"0"
"264233";"863";"0";"0";"";"1008";"3";"2";"0"
"274775";"863";"0";"0";"";"1007";"15";"2";"0"
"283688";"863";"0";"0";"";"1006";"15";"2";"0"
"326638";"863";"0";"0";"";"1007";"0";"0";"0"
"417614";"863";"0";"0";"bboost";"1008";"0";"2";"0"
"446109";"863";"0";"0";"";"1009";"4";"1";"0"
"459824";"863";"0";"0";"bboost";"1008";"0";"1";"0"
"472481";"863";"0";"0";"";"1006";"3";"1";"0"
"483716";"863";"0";"0";"";"1006";"0";"0";"0"
"589592";"863";"0";"0";"";"1006";"4";"2";"0"
"646902";"863";"0";"0";"3xc";"1004";"18";"13";"48"
"676311";"863";"0";"0";"";"1008";"0";"3";"4"
"690943";"863";"0";"0";"";"1011";"15";"3";"8"
"744426";"863";"0";"0";"";"1010";"0";"0";"0"
"797050";"863";"0";"0";"";"1006";"0";"1";"0"
"812384";"863";"0";"0";"3xc";"1006";"7";"2";"0"
"826218";"863";"0";"0";"";"1008";"0";"0";"0"
"872472";"863";"0";"0";"";"1006";"0";"0";"0"
"890099";"863";"0";"0";"";"1008";"0";"0";"0"
"899155";"863";"0";"0";"3xc";"1007";"15";"2";"0"
"913971";"863";"0";"0";"";"1006";"4";"1";"0"
"917366";"863";"0";"0";"";"1005";"12";"2";"0"
"924226";"863";"0";"0";"";"1008";"7";"2";"0"
"930702";"863";"0";"0";"";"1007";"3";"2";"0"
"938344";"863";"0";"0";"";"1008";"4";"1";"0"
"980564";"863";"0";"0";"";"1007";"8";"2";"0"
"993699";"863";"0";"0";"3xc";"1008";"10";"0";"0"
"1047377";"863";"0";"0";"";"1003";"0";"0";"0"
"1105406";"863";"0";"0";"";"1005";"0";"0";"0"
"1111567";"863";"0";"0";"";"1006";"0";"0";"0"
"1198613";"863";"0";"0";"";"1003";"15";"0";"0"
"1295097";"863";"0";"0";"";"1005";"4";"2";"0"
"1305039";"863";"0";"0";"";"1007";"0";"0";"0"
"1321735";"863";"0";"0";"";"1007";"15";"0";"0"
"1325333";"863";"0";"0";"";"1009";"0";"1";"0"
"1394782";"863";"0";"0";"";"1007";"10";"1";"0"
"1400426";"863";"0";"0";"";"1005";"3";"2";"0"
"1445285";"863";"0";"0";"";"1007";"10";"1";"0"
"1513112";"863";"0";"0";"";"1008";"12";"2";"0"
"1514456";"863";"0";"0";"";"1008";"5";"0";"0"
"1531108";"863";"0";"0";"";"1008";"13";"1";"0"
"1547838";"863";"0";"0";"";"1004";"0";"0";"0"
"1600565";"863";"0";"0";"";"1008";"0";"1";"0"
"1623499";"863";"0";"0";"";"1007";"36";"2";"0"
"1735034";"863";"0";"0";"";"1006";"5";"0";"0"
"1819425";"863";"0";"0";"";"1003";"0";"0";"0"
"1851992";"863";"0";"0";"";"1008";"10";"0";"0"
"1859403";"863";"0";"0";"";"1008";"0";"0";"0"
"1951259";"863";"0";"0";"";"1008";"0";"0";"0"
"2040320";"863";"0";"0";"";"1004";"30";"2";"0"
